23752
[216, 576, 3920, 1152, 2304, 1440, 4608, 9216, 320]
[[8, 27], [8, 72], [10, 392], [16, 72], [16, 144], [10, 144], [32, 144], [32, 288], [10, 32]]
0.1071
0.32556119561195374
sigma=1.0
3825.9 ; 264 ; 0.05 ; 0.2580479 ; 0.2564632 ; 0.3826
3840.4 ; 265 ; 0.06 ; 0.2580733 ; 0.2564532 ; 0.3847
3854.9 ; 266 ; 0.07 ; 0.2580543 ; 0.2564467 ; 0.3844
3869.4 ; 267 ; 0.11 ; 0.2578994 ; 0.2562676 ; 0.3848
3883.9 ; 268 ; 0.14 ; 0.2577689 ; 0.2561964 ; 0.3834
3898.4 ; 269 ; 0.14 ; 0.2577097 ; 0.2562149 ; 0.3851
3913.1 ; 270 ; 0.08 ; 0.2576674 ; 0.2561291 ; 0.3836
3927.4 ; 271 ; 0.08 ; 0.2577216 ; 0.2562009 ; 0.3833
3941.7 ; 272 ; 0.05 ; 0.2576496 ; 0.2560956 ; 0.3832
3956.2 ; 273 ; 0.11 ; 0.2576017 ; 0.2560934 ; 0.3835
3970.4 ; 274 ; 0.07 ; 0.2576068 ; 0.2560709 ; 0.3841
3984.7 ; 275 ; 0.09 ; 0.2575898 ; 0.2560907 ; 0.3828
3999.2 ; 276 ; 0.12 ; 0.2574415 ; 0.2558771 ; 0.3847
4013.5 ; 277 ; 0.08 ; 0.2573873 ; 0.2558125 ; 0.3841
4027.9 ; 278 ; 0.15 ; 0.2572999 ; 0.2556845 ; 0.3847
4042.3 ; 279 ; 0.11 ; 0.2571897 ; 0.2555607 ; 0.3844
4057.1 ; 280 ; 0.08 ; 0.2571260 ; 0.2554404 ; 0.3863
4071.4 ; 281 ; 0.13 ; 0.2570568 ; 0.2554153 ; 0.3863
4085.8 ; 282 ; 0.12 ; 0.2570178 ; 0.2554043 ; 0.3859
4100.2 ; 283 ; 0.19 ; 0.2568839 ; 0.2552593 ; 0.3874
4114.5 ; 284 ; 0.05 ; 0.2568637 ; 0.2551910 ; 0.3881
4128.9 ; 285 ; 0.10 ; 0.2567508 ; 0.2550643 ; 0.3887
4143.3 ; 286 ; 0.10 ; 0.2567197 ; 0.2550554 ; 0.3876
4157.8 ; 287 ; 0.04 ; 0.2566798 ; 0.2549808 ; 0.3877
4172.4 ; 288 ; 0.06 ; 0.2566520 ; 0.2549405 ; 0.3876
4186.9 ; 289 ; 0.08 ; 0.2566142 ; 0.2549078 ; 0.3888
4201.1 ; 290 ; 0.10 ; 0.2565590 ; 0.2548063 ; 0.3887
4215.6 ; 291 ; 0.04 ; 0.2565350 ; 0.2547719 ; 0.3899
4229.9 ; 292 ; 0.10 ; 0.2564109 ; 0.2546555 ; 0.3901
4244.2 ; 293 ; 0.12 ; 0.2565097 ; 0.2547958 ; 0.3890
4258.8 ; 294 ; 0.07 ; 0.2564023 ; 0.2546857 ; 0.3896
4273.1 ; 295 ; 0.12 ; 0.2562831 ; 0.2545283 ; 0.3890
4287.6 ; 296 ; 0.13 ; 0.2562703 ; 0.2545065 ; 0.3896
4302.1 ; 297 ; 0.09 ; 0.2562689 ; 0.2544927 ; 0.3909
4316.4 ; 298 ; 0.10 ; 0.2561281 ; 0.2543012 ; 0.3928
4330.9 ; 299 ; 0.09 ; 0.2561449 ; 0.2543528 ; 0.3919
sigma=1.0
sigma=0.1
sigma=0.010000000000000002
4358.2 ; 1 ; 0.00 ; 0.2561449 ; 0.2543528 ; 0.3919
4372.5 ; 2 ; 0.05 ; 0.2561667 ; 0.2543383 ; 0.3922
4387.0 ; 3 ; 0.05 ; 0.2560891 ; 0.2542360 ; 0.3920
4401.6 ; 4 ; 0.07 ; 0.2560636 ; 0.2542219 ; 0.3922
4416.2 ; 5 ; 0.11 ; 0.2560434 ; 0.2542599 ; 0.3900
4430.7 ; 6 ; 0.11 ; 0.2558132 ; 0.2540267 ; 0.3911
4445.2 ; 7 ; 0.09 ; 0.2558920 ; 0.2540787 ; 0.3915
4459.7 ; 8 ; 0.10 ; 0.2559160 ; 0.2541355 ; 0.3910
4474.0 ; 9 ; 0.08 ; 0.2558171 ; 0.2540228 ; 0.3898
4488.6 ; 10 ; 0.09 ; 0.2556833 ; 0.2538985 ; 0.3916
4503.2 ; 11 ; 0.10 ; 0.2556241 ; 0.2538279 ; 0.3920
4517.8 ; 12 ; 0.12 ; 0.2555751 ; 0.2538222 ; 0.3920
4532.3 ; 13 ; 0.06 ; 0.2554586 ; 0.2536988 ; 0.3913
4546.7 ; 14 ; 0.12 ; 0.2554635 ; 0.2537441 ; 0.3912
